Module	Section	Sample Name	Source
featureCounts	all_sections	PP018_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP018_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP005_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP005_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP032_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP032_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP003_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP003_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP012_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP012_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP029_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP029_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP007_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP007_featureCounts_geneName.txt.summary
featureCounts	all_sections	PP016_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/counts_dedup/PP016_featureCounts_geneName.txt.summary
Picard	InsertSizeMetrics	PP016_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP016_insertMetrics.txt
Picard	InsertSizeMetrics	PP007_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP007_insertMetrics.txt
Picard	InsertSizeMetrics	PP029_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP029_insertMetrics.txt
Picard	InsertSizeMetrics	PP003_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP003_insertMetrics.txt
Picard	InsertSizeMetrics	PP012_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP012_insertMetrics.txt
Picard	InsertSizeMetrics	PP018_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP018_insertMetrics.txt
Picard	InsertSizeMetrics	PP027_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP027_insertMetrics.txt
Picard	InsertSizeMetrics	PP010_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP010_insertMetrics.txt
Picard	InsertSizeMetrics	PP005_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP005_insertMetrics.txt
Picard	InsertSizeMetrics	PP032_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP032_insertMetrics.txt
Picard	InsertSizeMetrics	PP017_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP017_insertMetrics.txt
Picard	InsertSizeMetrics	PP008_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP008_insertMetrics.txt
Picard	InsertSizeMetrics	PP026_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP026_insertMetrics.txt
Picard	InsertSizeMetrics	PP004_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP004_insertMetrics.txt
Picard	InsertSizeMetrics	PP031_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP031_insertMetrics.txt
Picard	InsertSizeMetrics	PP019_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP019_insertMetrics.txt
Picard	InsertSizeMetrics	PP002_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP002_insertMetrics.txt
Picard	InsertSizeMetrics	PP020_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP020_insertMetrics.txt
Picard	InsertSizeMetrics	PP011_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP011_insertMetrics.txt
Picard	InsertSizeMetrics	PP015_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP015_insertMetrics.txt
Picard	DuplicationMetrics	PP029_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP029_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP012_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP012_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP003_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP003_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP016_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP016_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP007_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP007_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP032_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP032_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP005_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP005_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP010_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP010_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP018_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP018_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP027_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP027_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP031_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP031_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP004_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP004_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP017_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP017_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP026_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP026_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP008_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP008_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP015_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP015_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP011_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP011_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP020_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP020_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP002_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP002_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP019_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP019_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	PP029_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP029_libComplexityPicard.txt
Picard	DuplicationMetrics	PP003_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP003_libComplexityPicard.txt
Picard	DuplicationMetrics	PP012_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP012_libComplexityPicard.txt
Picard	DuplicationMetrics	PP007_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP007_libComplexityPicard.txt
Picard	DuplicationMetrics	PP016_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP016_libComplexityPicard.txt
Picard	DuplicationMetrics	PP005_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP005_libComplexityPicard.txt
Picard	DuplicationMetrics	PP032_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP032_libComplexityPicard.txt
Picard	DuplicationMetrics	PP010_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP010_libComplexityPicard.txt
Picard	DuplicationMetrics	PP027_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP027_libComplexityPicard.txt
Picard	DuplicationMetrics	PP018_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP018_libComplexityPicard.txt
Picard	DuplicationMetrics	PP004_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP004_libComplexityPicard.txt
Picard	DuplicationMetrics	PP031_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP031_libComplexityPicard.txt
Picard	DuplicationMetrics	PP026_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP026_libComplexityPicard.txt
Picard	DuplicationMetrics	PP008_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP008_libComplexityPicard.txt
Picard	DuplicationMetrics	PP017_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP017_libComplexityPicard.txt
Picard	DuplicationMetrics	PP015_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP015_libComplexityPicard.txt
Picard	DuplicationMetrics	PP020_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP020_libComplexityPicard.txt
Picard	DuplicationMetrics	PP002_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP002_libComplexityPicard.txt
Picard	DuplicationMetrics	PP011_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP011_libComplexityPicard.txt
Picard	DuplicationMetrics	PP019_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP019_libComplexityPicard.txt
Picard	Histogram	PP029_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP029_libComplexityPicard.txt
Picard	Histogram	PP003_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP003_libComplexityPicard.txt
Picard	Histogram	PP012_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP012_libComplexityPicard.txt
Picard	Histogram	PP007_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP007_libComplexityPicard.txt
Picard	Histogram	PP016_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP016_libComplexityPicard.txt
Picard	Histogram	PP005_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP005_libComplexityPicard.txt
Picard	Histogram	PP032_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP032_libComplexityPicard.txt
Picard	Histogram	PP010_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP010_libComplexityPicard.txt
Picard	Histogram	PP027_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP027_libComplexityPicard.txt
Picard	Histogram	PP018_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP018_libComplexityPicard.txt
Picard	Histogram	PP004_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP004_libComplexityPicard.txt
Picard	Histogram	PP031_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP031_libComplexityPicard.txt
Picard	Histogram	PP026_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP026_libComplexityPicard.txt
Picard	Histogram	PP008_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP008_libComplexityPicard.txt
Picard	Histogram	PP017_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP017_libComplexityPicard.txt
Picard	Histogram	PP015_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP015_libComplexityPicard.txt
Picard	Histogram	PP020_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP020_libComplexityPicard.txt
Picard	Histogram	PP002_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP002_libComplexityPicard.txt
Picard	Histogram	PP011_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP011_libComplexityPicard.txt
Picard	Histogram	PP019_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/picardMetrics/PP019_libComplexityPicard.txt
Samtools	flagstat	PP029_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP029_sorted_q10.flagstat
Samtools	flagstat	PP012_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP012_sorted_q10.flagstat
Samtools	flagstat	PP004	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP004.flagstat
Samtools	flagstat	PP031	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP031.flagstat
Samtools	flagstat	PP003_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP003_sorted_q10.flagstat
Samtools	flagstat	PP016_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP016_sorted_q10.flagstat
Samtools	flagstat	PP008	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP008.flagstat
Samtools	flagstat	PP026	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP026.flagstat
Samtools	flagstat	PP017	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP017.flagstat
Samtools	flagstat	PP007_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP007_sorted_q10.flagstat
Samtools	flagstat	PP032_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP032_sorted_q10.flagstat
Samtools	flagstat	PP005_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP005_sorted_q10.flagstat
Samtools	flagstat	PP015	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP015.flagstat
Samtools	flagstat	PP010_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP010_sorted_q10.flagstat
Samtools	flagstat	PP020	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP020.flagstat
Samtools	flagstat	PP002	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP002.flagstat
Samtools	flagstat	PP011	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP011.flagstat
Samtools	flagstat	PP018_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP018_sorted_q10.flagstat
Samtools	flagstat	PP027_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP027_sorted_q10.flagstat
Samtools	flagstat	PP019	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP019.flagstat
Samtools	flagstat	PP032	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP032.flagstat
Samtools	flagstat	PP031_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP031_sorted_q10.flagstat
Samtools	flagstat	PP005	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP005.flagstat
Samtools	flagstat	PP004_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP004_sorted_q10.flagstat
Samtools	flagstat	PP010	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP010.flagstat
Samtools	flagstat	PP017_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP017_sorted_q10.flagstat
Samtools	flagstat	PP018	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP018.flagstat
Samtools	flagstat	PP026_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP026_sorted_q10.flagstat
Samtools	flagstat	PP027	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP027.flagstat
Samtools	flagstat	PP008_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP008_sorted_q10.flagstat
Samtools	flagstat	PP016	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP016.flagstat
Samtools	flagstat	PP015_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP015_sorted_q10.flagstat
Samtools	flagstat	PP007	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP007.flagstat
Samtools	flagstat	PP011_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP011_sorted_q10.flagstat
Samtools	flagstat	PP012	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP012.flagstat
Samtools	flagstat	PP020_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP020_sorted_q10.flagstat
Samtools	flagstat	PP002_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP002_sorted_q10.flagstat
Samtools	flagstat	PP003	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/merge/PP003.flagstat
