Module	Section	Sample Name	Source
RSeQC	read_distribution	RSQ_077_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_077_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_068_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_068_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_073_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_073_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_169b_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_169b_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_071_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_071_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_134_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_134_RSeQC_readDistribution.txt
RSeQC	read_distribution	RSQ_138_RSeQC_readDistribution	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_138_RSeQC_readDistribution.txt
featureCounts	all_sections	RSQ_074_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_074_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_171b_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_171b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_078_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_078_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_177_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_177_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_069_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_069_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_070_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_070_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_076_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_076_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_067_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_067_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_160b_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_160b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_072_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_072_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_135_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_135_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_138_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_138_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_134_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_134_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_071_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_071_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_068_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_068_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_077_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_077_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_132_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_132_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_141_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_141_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_169b_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_169b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_073_sorted_q10_mrkDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts/RSQ_073_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_074_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_074_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_171b_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_171b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_078_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_078_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_177_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_177_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_069_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_069_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_070_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_070_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_076_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_076_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_067_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_067_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_160b_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_160b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_072_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_072_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_135_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_135_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_138_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_138_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_134_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_134_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_071_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_071_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_068_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_068_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_077_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_077_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_132_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_132_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_141_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_141_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_169b_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_169b_featureCounts_geneName.txt.summary
featureCounts	all_sections	RSQ_073_sorted_q10_rmDup	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/counts_dedup/RSQ_073_featureCounts_geneName.txt.summary
Picard	InsertSizeMetrics	RSQ_169b_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_169b_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_073_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_073_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_141_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_141_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_132_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_132_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_068_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_068_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_077_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_077_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_138_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_138_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_071_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_071_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_134_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_134_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_171b_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_171b_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_074_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_074_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_070_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_070_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_069_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_069_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_177_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_177_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_078_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_078_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_067_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_067_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_076_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_076_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_160b_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_160b_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_135_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_135_insertMetrics.txt
Picard	InsertSizeMetrics	RSQ_072_sorted	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_072_insertMetrics.txt
Picard	DuplicationMetrics	RSQ_132_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_132_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_141_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_141_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_077_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_077_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_068_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_068_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_073_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_073_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_169b_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_169b_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_134_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_134_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_071_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_071_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_138_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_138_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_070_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_070_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_177_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_177_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_078_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_078_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_069_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_069_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_171b_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_171b_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_074_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_074_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_135_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_135_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_072_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_072_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_160b_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_160b_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_076_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_076_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_067_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_067_sorted_q10_mrkDup_dupMetrics.txt
Picard	DuplicationMetrics	RSQ_141_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_141_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_132_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_132_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_068_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_068_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_077_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_077_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_073_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_073_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_169b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_169b_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_071_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_071_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_134_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_134_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_138_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_138_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_070_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_070_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_069_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_069_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_078_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_078_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_177_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_177_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_074_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_074_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_171b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_171b_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_160b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_160b_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_072_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_072_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_135_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_135_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_067_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_067_libComplexityPicard.txt
Picard	DuplicationMetrics	RSQ_076_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_076_libComplexityPicard.txt
Picard	Histogram	RSQ_141_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_141_libComplexityPicard.txt
Picard	Histogram	RSQ_132_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_132_libComplexityPicard.txt
Picard	Histogram	RSQ_068_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_068_libComplexityPicard.txt
Picard	Histogram	RSQ_077_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_077_libComplexityPicard.txt
Picard	Histogram	RSQ_073_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_073_libComplexityPicard.txt
Picard	Histogram	RSQ_169b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_169b_libComplexityPicard.txt
Picard	Histogram	RSQ_071_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_071_libComplexityPicard.txt
Picard	Histogram	RSQ_134_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_134_libComplexityPicard.txt
Picard	Histogram	RSQ_138_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_138_libComplexityPicard.txt
Picard	Histogram	RSQ_070_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_070_libComplexityPicard.txt
Picard	Histogram	RSQ_069_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_069_libComplexityPicard.txt
Picard	Histogram	RSQ_078_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_078_libComplexityPicard.txt
Picard	Histogram	RSQ_177_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_177_libComplexityPicard.txt
Picard	Histogram	RSQ_074_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_074_libComplexityPicard.txt
Picard	Histogram	RSQ_171b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_171b_libComplexityPicard.txt
Picard	Histogram	RSQ_160b_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_160b_libComplexityPicard.txt
Picard	Histogram	RSQ_072_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_072_libComplexityPicard.txt
Picard	Histogram	RSQ_135_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_135_libComplexityPicard.txt
Picard	Histogram	RSQ_067_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_067_libComplexityPicard.txt
Picard	Histogram	RSQ_076_libComplexityPicard	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/picardMetrics/RSQ_076_libComplexityPicard.txt
Samtools	flagstat	RSQ_132_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_132_sorted_q10.flagstat
Samtools	flagstat	RSQ_141_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_141_sorted_q10.flagstat
Samtools	flagstat	RSQ_070	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_070.flagstat
Samtools	flagstat	RSQ_069	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_069.flagstat
Samtools	flagstat	RSQ_077_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_077_sorted_q10.flagstat
Samtools	flagstat	RSQ_177	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_177.flagstat
Samtools	flagstat	RSQ_068_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_068_sorted_q10.flagstat
Samtools	flagstat	RSQ_078	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_078.flagstat
Samtools	flagstat	RSQ_073_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_073_sorted_q10.flagstat
Samtools	flagstat	RSQ_171b	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_171b.flagstat
Samtools	flagstat	RSQ_074	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_074.flagstat
Samtools	flagstat	RSQ_169b_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_169b_sorted_q10.flagstat
Samtools	flagstat	RSQ_160b	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_160b.flagstat
Samtools	flagstat	RSQ_134_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_134_sorted_q10.flagstat
Samtools	flagstat	RSQ_071_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_071_sorted_q10.flagstat
Samtools	flagstat	RSQ_072	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_072.flagstat
Samtools	flagstat	RSQ_135	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_135.flagstat
Samtools	flagstat	RSQ_067	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_067.flagstat
Samtools	flagstat	RSQ_138_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_138_sorted_q10.flagstat
Samtools	flagstat	RSQ_076	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_076.flagstat
Samtools	flagstat	RSQ_071	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_071.flagstat
Samtools	flagstat	RSQ_070_sorted_q10	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/merge/RSQ_070_sorted_q10.flagstat
